Date,IDR,IEE,NLE,DKK,MYR,COP,PEN,NOK,NZD,ZAR,CLP,CAD,AUD,MXN,BRL,RUB,DXY
1988-10-01,1713,0.862366333,0.862366333,6.8854,2.671,,,6.5999,1.600512164,2.4876,,1.2269,1.219660934,,,,
1988-09-01,1702,0.901469395,0.901469395,7.2004,2.687,,,6.9131,1.635322976,2.4954,,1.2161,1.277955272,,,,
1988-08-01,1694,0.904731747,0.904731747,7.2114,2.678,,,6.9235,1.652073352,2.4486,,1.2389,1.247660636,,,,
1988-07-01,1688,0.901631954,0.901631954,7.1327,2.637,,,6.7664,1.513088213,2.4389,,1.2107,1.248751249,,,,
1988-06-01,1683,0.874967189,0.874967189,6.8873,2.61,,,6.6346,1.477323091,2.3239,,1.2129,1.255808113,,,,
1988-05-01,1671,0.831946755,0.831946755,6.5889,2.589,,,6.2435,1.441337561,2.2363,,1.2329,1.241310824,,,,
1988-04-01,1667,0.808538163,0.808538163,6.4537,2.575,,,6.16,1.488095238,2.1529,,1.23,1.319957761,,,,
1988-03-01,1660,0.799041151,0.799041151,6.3598,2.5655,,,6.2449,1.533507131,2.1187,,1.2347,1.348254011,,,,
1988-02-01,1660,0.817795224,0.817795224,6.4438,2.584,,,6.3498,1.509661836,2.0934,,1.2582,1.392175971,,,,
1988-01-01,1660,0.814464897,0.814464897,6.4367,2.55,,,6.3697,1.506250941,1.9905,,1.2741,1.415027593,,,,
1987-12-01,1650,0.762601998,0.762601998,6.0874,2.489,,,6.2294,1.520912548,1.9324,,1.2984,1.384849744,,,,
1987-11-01,,0.795165394,0.795165394,6.3268,2.487,,,6.3843,1.543209877,1.9436,,1.3095,1.420051122,,,,
1987-10-01,,0.83948959,0.83948959,6.6753,2.5155,,,6.5747,1.677852349,2.0052,,1.3149,1.489425082,,,,
1987-09-01,,0.888178346,0.888178346,7.0871,2.5355,,,6.715,1.523693433,2.0816,,1.3109,1.411432604,,,,
1987-08-01,,0.878348704,0.878348704,6.9938,2.516,,,6.6556,1.650437366,2.0396,,1.3195,1.399972001,,,,
1987-07-01,,0.896619744,0.896619744,7.0568,2.5405,,,6.7869,1.765225066,2.073,,1.3269,1.43328078,,,,
1987-06-01,,0.881678716,0.881678716,6.9243,2.5285,,,6.7007,1.686625063,2.045,,1.3316,1.388503194,,,,
1987-05-01,,0.877116042,0.877116042,6.8483,2.499,,,6.7438,1.737921446,2.0206,,1.3375,1.402131239,,,,
1987-04-01,,0.863110651,0.863110651,6.7548,2.4765,,,6.714,1.719394773,2.004,,1.3374,1.420252805,,,,
1987-03-01,,0.871535646,0.871535646,6.8022,2.506,,,6.809,1.763357433,2.0202,,1.3047,1.417032733,,,,
1987-02-01,,0.884564352,0.884564352,6.8819,2.5165,,,6.9798,1.79243592,2.0768,,1.332,1.480823338,,,,
1987-01-01,,0.888888889,0.888888889,6.9217,2.5425,,,7.0345,1.84706317,2.079,,1.3402,1.517450683,,,,
1986-12-01,,0.931619154,0.931619154,7.2875,2.599,,,7.3755,1.885014138,2.183,,1.381,1.503081317,,,,
1986-11-01,,0.948766603,0.948766603,7.4575,2.602,,,7.5006,1.957713391,2.217,,1.3799,1.537515375,,,,
1986-10-01,,0.992358837,0.992358837,7.771,2.625,,,7.5091,1.972386588,2.286,,1.3894,1.560549313,,,,
1986-09-01,,0.974089227,0.974089227,7.661,2.6255,,,7.3634,2.048340844,2.225,,1.3871,1.592610288,,,,
1986-08-01,,0.968147933,0.968147933,7.7,2.605,,,7.3,2.055498458,2.554,,1.3858,1.642036125,,,,
1986-07-01,,0.990785693,0.990785693,7.906,2.623,,,7.419,1.921229587,2.558,,1.3797,1.678133915,,,,
1986-06-01,,1.017604559,1.017604559,8.155,2.626,,,7.5075,1.821493625,2.472,,1.379,1.484780995,,,,
1986-05-01,,1.081665765,1.081665765,8.6055,2.64,,,7.84,1.776198934,2.35,,1.3852,1.398992725,,,,
1986-04-01,,1.00623868,1.00623868,8.02,2.575,,,6.9575,1.711449598,2.055,,1.374,1.350074254,,,,
1986-03-01,,1.071352046,1.071352046,8.654,2.597,,,7.3,1.868460389,2.105,,1.3973,1.405283867,,,,
1986-02-01,,1.026272578,1.026272578,8.25,2.493,,,7.0325,1.912045889,1.982,,1.4205,1.43000143,,,,
1986-01-01,,1.099142669,1.099142669,8.825,2.4665,,,7.4575,1.867413632,2.283,,1.423,1.400952648,,,,
1985-12-01,,1.123343069,1.123343069,8.935,2.42,,,7.58,1.998001998,2.558,,1.3985,1.466705779,,,,
1985-11-01,,1.150350857,1.150350857,9.11,2.419,,,7.594,1.745200698,2.699,,1.384,1.457938475,,,,
1985-10-01,,1.19246363,1.19246363,9.506,2.444,,,7.8725,1.736111111,2.577,,1.3668,1.430615165,,,,
1985-09-01,,1.222045705,1.222045705,9.762,2.452,,,7.975,1.826484018,2.561,,1.371,1.424501425,,,,
1985-08-01,,1.275022313,1.275022313,10.2,2.476,,,8.255,1.843317972,2.774,,1.3659,1.42551675,,,,
1985-07-01,,1.271455817,1.271455817,10.0825,2.465,,,8.205,1.900057002,2.176,,1.354,1.383891503,,,,
1985-06-01,,1.360174102,1.360174102,10.875,2.4835,,,8.745,2.066115702,1.961,,1.3592,1.495886313,,,,
1985-05-01,,1.373815084,1.373815084,11,2.465,,,8.82,2.218770801,1.998,,1.3745,1.507840772,,,,
1985-04-01,,1.393922498,1.393922498,11.1875,2.475,,,8.9475,2.202643172,1.94,,1.367,1.55159038,,,,
1985-03-01,,1.387154945,1.387154945,11.02,2.51,,,8.89,2.159827214,1.905,,1.3675,1.428571429,,,,
1985-02-01,,1.495215311,1.495215311,11.96,2.583,,,9.6,2.249718785,2.028,,1.3835,1.408450704,,,,
1985-01-01,,1.412828483,1.412828483,11.2925,2.4925,,,9.16,2.127659574,1.978,,1.3272,1.228803146,,,,
1984-12-01,,1.405678943,1.405678943,11.285,2.429,,,9.09,2.103049422,1.984,,1.3217,1.212121212,,,,
1984-11-01,,1.383700014,1.383700014,11.186,2.4125,,,8.9735,2.05338809,1.857,,1.3242,1.166588894,,,,
1984-10-01,,1.358880283,1.358880283,10.9685,2.405,,,8.812,2.0487605,1.886,,1.315,1.176193837,,,,
1984-09-01,,1.369300288,1.369300288,11.1175,2.372,,,8.86,2.05338809,1.671,,1.3183,1.206272618,,,,
1984-08-01,,1.292657704,1.292657704,10.5125,2.3335,,,8.29,2.002002002,1.573,,1.2974,1.178133836,,,,
1984-07-01,,1.292156609,1.292156609,10.62,2.345,,,8.36,2.022244692,1.649,,1.3115,1.209921355,,,,
1984-06-01,,1.245330012,1.245330012,10.2025,2.319,,,7.986,1.577287066,1.36,,1.3199,1.160766106,,,,
1984-05-01,,1.222942399,1.222942399,10.049,2.313,,,7.7915,1.545356205,1.283,,1.2946,1.112347052,,,,
1984-04-01,,1.216841081,1.216841081,9.971,2.291,,,7.733,1.529051988,1.248,,1.2845,1.088139282,,,,
1984-03-01,,1.164958062,1.164958062,9.52,2.2915,,,7.51,1.506477855,1.237,,1.2776,1.068147832,,,,
1984-02-01,,1.166316772,1.166316772,9.535,2.3315,,,7.5025,1.501050736,1.198,,1.2519,1.059883413,,,,
1984-01-01,,1.256755058,1.256755058,10.215,2.3405,,,7.882,1.540120129,1.267,,1.2493,1.090274749,,,,
1983-12-01,,1.215657671,1.215657671,9.88,2.335,,,7.71,1.527883881,1.222,,1.2445,1.115448968,,,,
1983-11-01,,1.201201201,1.201201201,9.7575,2.344,,,7.4975,1.519756839,1.194,,1.2392,1.093254619,,,,
1983-10-01,,1.173020528,1.173020528,9.4865,2.347,,,7.386,1.511715797,1.168,,1.2326,1.09469075,,,,
1983-09-01,,1.17260788,1.17260788,9.5025,2.347,,,7.338,1.519756839,1.103,,1.2323,1.114702932,,,,
1983-08-01,,1.19345984,1.19345984,9.712,2.3585,,,7.495,1.542020046,1.125,,1.234,1.138692781,,,,
1983-07-01,,1.167678655,1.167678655,9.515,2.347,,,7.385,1.531393568,1.086,,1.234,1.136234519,,,,
1983-06-01,,1.122586439,1.122586439,9.1225,2.331,,,7.296,1.525553013,1.093,,1.2276,1.14246544,,,,
1983-05-01,,1.11135808,1.11135808,9.04,2.304,,,7.155,1.508750754,1.074,,1.23,1.134944955,,,,
1983-04-01,,1.083658431,1.083658431,8.77,2.311,,,7.118,1.516990291,1.088,,1.2262,1.153269519,,,,
1983-03-01,,1.070205479,1.070205479,8.625,2.293,,,7.22,1.53256705,1.095,,1.2341,1.157139551,,,,
1983-02-01,,1.049648368,1.049648368,8.67,2.275,,,7.1675,1.397624039,1.086,,1.229,1.047668937,,,,
1983-01-01,,1.055854714,1.055854714,8.655,2.277,,,7.19,1.386962552,1.07,,1.2367,1.033378113,,,,
1982-12-01,,1.02501025,1.02501025,8.38,2.3225,,,7.06,1.365187713,1.076,,1.2297,1.020408163,,,,
1982-11-01,,1.059546514,1.059546514,8.67,2.364,,,7.025,1.390820584,1.108,,1.2373,1.043950308,,,,
1982-10-01,,1.086130118,1.086130118,9.01,2.359,,,7.245,1.412429379,1.17,,1.2261,1.068604403,,,,
1982-09-01,,1.066098081,1.066098081,8.8475,2.3815,,,6.97,1.394700139,1.154,,1.2363,1.053185887,,,,
1982-08-01,,1.050309841,1.050309841,8.715,2.346,,,6.72,1.374948439,1.152,,1.2392,1.037129226,,,,
1982-07-01,,1.033164583,1.033164583,8.57,2.353,,,6.47,1.369863014,1.146,,1.2556,1.011122346,,,,
1982-06-01,,1.029548028,1.029548028,8.51,2.362,,,6.265,1.346801347,1.143,,1.2929,0.97837785,,,,
1982-05-01,,0.967211529,0.967211529,7.99,2.29,,,6.0235,1.313197636,1.081,,1.244,0.952108921,,,,
1982-04-01,,0.961538462,0.961538462,7.96,2.302,,,5.9725,1.295336788,1.045,,1.2197,0.942151875,,,,
1982-03-01,,0.991866693,0.991866693,8.228,2.339,,,6.106,1.307189542,1.053,,1.2305,0.952925481,,,,
1982-02-01,,0.968616815,0.968616815,7.9875,2.312,,,6.0235,1.27388535,0.981,,1.229,0.931532371,,,,
1982-01-01,,0.932140194,0.932140194,7.635,2.277,,,5.9075,1.246882793,0.971,,1.198,0.909918107,,,,
1981-12-01,,0.905305088,0.905305088,7.32,2.242,,,5.8025,1.215066829,0.9568,,1.1863,0.886839305,,,,
1981-11-01,,0.886996629,0.886996629,7.0862,2.2445,,,5.69,1.195457262,0.9582,,1.1766,0.867528412,,,,
1981-10-01,,0.904486252,0.904486252,7.2475,2.282,,,5.9535,1.218026797,0.9713,,1.203,0.880126738,,,,
1981-09-01,,0.911826388,0.911826388,7.305,2.321,,,5.9125,1.219512195,0.9519,,1.2069,0.874967189,,,,
1981-08-01,,0.959324635,0.959324635,7.6725,2.3625,,,6.075,1.207292044,0.9459,,1.202,0.870397772,,,,
1981-07-01,,0.960614793,0.960614793,7.7325,2.36,,,6.1275,1.208459215,0.9499,,1.2339,0.880669309,,,,
1981-06-01,,0.932922847,0.932922847,7.49,2.3182,,,6.0105,1.176470588,0.8827,,1.2006,0.87009484,,,,
1981-05-01,,0.907523369,0.907523369,7.31,2.3495,,,5.74,1.148237456,0.8467,,1.2037,0.877500878,,,,
1981-04-01,,0.860585198,0.860585198,6.9775,2.319,,,5.53,1.114827202,0.8177,,1.1962,0.86918731,,,,
1981-03-01,,0.81732734,0.81732734,6.6025,2.282,,,5.37,1.09229929,0.7997,,1.1873,0.856531049,,,,
1981-02-01,,0.825286787,0.825286787,6.6675,2.303,,,5.4625,1.086956522,0.7836,,1.2013,0.866701335,,,,
1981-01-01,,0.809782169,0.809782169,6.5087,2.239,,,5.452,1.053962901,0.7571,,1.1943,0.855871277,,,,
1980-12-01,,0.753295669,0.753295669,6.01,2.22,,,5.165,1.039717197,0.7446,,1.1945,0.846596681,,,,
1980-11-01,,0.740795614,0.740795614,5.9187,2.1905,,,5.048,1.044386423,0.7506,,1.1899,0.859032729,,,,
1980-10-01,,0.728119994,0.728119994,5.8565,2.147,,,4.9635,1.025115325,0.7499,,1.1753,0.852733009,,,,
1980-09-01,,0.697301443,0.697301443,5.587,2.131,,,4.867,1.019887812,0.7532,,1.1705,0.853970965,,,,
1980-08-01,,0.691323885,0.691323885,5.5635,2.143,,,4.843,1.019471914,0.7579,,1.1576,0.857927248,,,,
1980-07-01,,0.684697022,0.684697022,5.5312,2.16,,,4.8865,1.025851457,0.7626,,1.1619,0.868281671,,,,
1980-06-01,,0.678380028,0.678380028,5.4482,2.142,,,4.8407,1.013171226,0.7693,,1.1512,0.864902266,,,,
1980-05-01,,0.682780281,0.682780281,5.53,2.165,,,4.859,1.017293998,0.7832,,1.1588,0.872524213,,,,
1980-04-01,,0.693192846,0.693192846,5.6385,2.231,,,4.9355,1.034661148,0.8008,,1.1881,0.897263347,,,,
1980-03-01,,0.741179958,0.741179958,6.028,2.2835,,,5.177,1.063264221,0.8098,,1.1915,0.924470741,,,,
1980-02-01,,0.680781537,0.680781537,5.5212,2.1855,,,4.9117,1.030927835,0.807,,1.145,0.911660133,,,,
1980-01-01,,0.669120107,0.669120107,5.4475,2.184,,,4.8665,1.016776817,0.8173,,1.1585,0.903260771,,,,
1979-12-01,,0.663086002,0.663086002,5.3742,2.188,,,4.9275,1.017293998,0.8294,,1.1684,0.903668896,,,,
1979-11-01,,0.668002672,0.668002672,5.3475,2.192,,,4.9705,1.02406554,0.8292,,1.1706,0.913408842,,,,
1979-10-01,,0.690703136,0.690703136,5.319,2.19,,,5.0127,1.035196687,0.8271,,1.1845,0.910332271,,,,
1979-09-01,,0.668806849,0.668806849,5.097,2.1495,,,4.8815,0.996512207,0.8243,,1.1606,0.885975016,,,,
1979-08-01,,0.693288963,0.693288963,5.2682,2.158,,,5.0322,0.988630746,0.8348,,1.1663,0.886367665,,,,
1979-07-01,,0.695991091,0.695991091,5.2887,2.1625,,,5.0485,0.985221675,0.8382,,1.1697,0.88542589,,,,
1979-06-01,,0.699692135,0.699692135,5.3097,2.174,,,5.0987,0.991375037,0.8439,,1.168,0.892538379,,,,
1979-05-01,,0.721292556,0.721292556,5.485,2.2215,,,5.187,0.959232614,0.8422,,1.1608,0.903913947,,,,
1979-04-01,,0.715512307,0.715512307,5.3122,2.23,,,5.1675,0.957854406,0.8484,,1.1422,0.907029478,,,,
1979-03-01,,0.706314451,0.706314451,5.191,2.205,,,5.1072,0.947867299,0.8444,,1.1606,0.894294402,,,,
1979-02-01,,0.702592567,0.702592567,5.1905,2.191,,,5.08,0.947687642,0.845,,1.1937,0.886367665,,,,
1979-01-01,,0.707313623,0.707313623,5.1625,2.2125,,,5.13,0.949667616,0.8714,,1.2004,0.882924245,,,,
1978-12-01,,0.691802145,0.691802145,5.0875,2.2017,,,5.011,0.939761301,0.8649,,1.1867,0.869565217,,,,
1978-11-01,,0.726480203,0.726480203,5.3412,2.208,,,5.1145,0.956022945,0.8733,,1.1718,0.881290209,,,,
1978-10-01,,0.661506913,0.661506913,4.8025,2.1249,,,4.6692,0.910332271,0.8732,,1.1671,0.843028157,,,,
1978-09-01,,0.722021661,0.722021661,5.3565,2.2815,,,5.1437,0.943040362,0.8668,,1.1836,0.864378944,,,,
1978-08-01,,0.736105999,0.736105999,5.5125,2.2999,,,5.231,0.952380952,0.8687,,1.1513,0.868734254,,,,
1978-07-01,,0.749906262,0.749906262,5.5512,2.325,,,5.3457,0.951022349,0.8707,,1.1315,0.863408738,,,,
1978-06-01,,0.763883584,0.763883584,5.6362,2.3663,,,5.405,0.970873786,0.8693,,1.1247,0.871535646,,,,
1978-05-01,,0.77309625,0.77309625,5.6375,2.3912,,,5.421,0.989119683,0.8656,,1.1231,0.884799151,,,,
1978-04-01,,0.767695378,0.767695378,5.6475,2.3906,,,5.4025,0.985221675,0.8688,,1.1312,0.880126738,,,,
1978-03-01,,0.750581701,0.750581701,5.56,2.3618,,,5.305,0.980392157,0.8661,,1.1322,0.876731545,,,,
1978-02-01,,0.761324705,0.761324705,5.5787,2.3579,,,5.289,0.978473581,0.8701,,1.115,0.879894413,,,,
1978-01-01,,0.777423618,0.777423618,5.7075,2.3641,,,5.122,0.977517107,0.8676,,1.1078,0.878580214,,,,
1977-12-01,,0.775674837,0.775674837,5.7725,2.3685,,,5.1445,0.984251969,0.87,,1.0946,0.876117049,,,,
1977-11-01,,0.811424862,0.811424862,6.151,2.3861,,,5.4062,1.005530417,0.8701,,1.1078,0.886996629,,,,
1977-10-01,,0.815394651,0.815394651,6.082,2.401,,,5.4515,1.005025126,0.8674,,1.1083,0.886524823,,,,
1977-09-01,,0.82822594,0.82822594,6.15,2.4637,,,5.5017,1.030927835,0.8683,,1.0737,0.902771509,,,,
1977-08-01,,0.82877507,0.82877507,6.192,2.4691,,,5.4615,1.033057851,0.8694,,1.0748,0.904895485,,,,
1977-07-01,,0.824130542,0.824130542,6.0075,2.457,,,5.2875,1.026694045,0.8696,,1.0689,0.890868597,,,,
1977-06-01,,0.823519723,0.823519723,6.03,2.4876,,,5.3237,1.034661148,0.8695,,1.0599,0.896539358,,,,
1977-05-01,,0.825968448,0.825968448,6.01,2.4832,,,5.2622,1.041666667,0.8689,,1.0513,0.905879156,,,,
1977-04-01,,0.825218683,0.825218683,5.953,2.4839,,,5.265,1.042209484,0.8699,,1.0476,0.905387053,,,,
1977-03-01,,0.832292967,0.832292967,5.8487,2.4845,,,5.238,1.041666667,0.8684,,1.0571,0.906536125,,,,
1977-02-01,,0.831117021,0.831117021,5.881,2.495,,,5.2565,1.047120419,0.8682,,1.0465,0.911826388,,,,
1977-01-01,,0.834376304,0.834376304,5.9075,2.5056,,,5.3065,1.051524711,0.8696,,1.02,0.919963201,,,,
1976-12-01,,0.821625175,0.821625175,5.7875,2.5368,,,5.173,1.058201058,0.8698,,1.0094,0.919709372,,,,
1976-11-01,,0.830771787,0.830771787,5.8827,2.5323,,,5.2375,1.109508488,0.8685,,1.0354,0.987751877,,,,
1976-10-01,,0.830633774,0.830633774,5.887,2.5336,,,5.284,1.052631579,0.8814,,0.9722,0.815993472,,,,
1976-09-01,,0.834515564,0.834515564,5.865,2.5208,,,5.3122,1.029972191,0.868,,0.9732,0.808080808,,,,
1976-08-01,,0.847673137,0.847673137,6.0567,2.5138,,,5.5052,1.00310964,0.868,,0.9815,0.80237503,,,,
1976-07-01,,0.851208716,0.851208716,6.1217,2.4863,,,5.5352,1.003009027,0.8688,,0.9752,0.805996615,,,,
1976-06-01,,0.850629466,0.850629466,6.1512,2.5439,,,5.5607,1.012760786,0.8688,,0.9688,0.809323406,,,,
1976-05-01,,0.853315129,0.853315129,6.1325,2.5641,,,5.5325,1.017811705,0.8701,,0.98,0.813272609,,,,
1976-04-01,,0.847601288,0.847601288,6.0187,2.5543,,,5.484,1.00050025,0.8715,,0.9789,0.807102502,,,,
1976-03-01,,0.839912649,0.839912649,6.0762,2.5543,,,5.574,0.982318271,0.8697,,0.9843,0.800897005,,,,
1976-02-01,,0.824606251,0.824606251,6.1665,2.5589,,,5.5442,0.959232614,0.8706,,0.9848,0.793210121,,,,
1976-01-01,,0.817795224,0.817795224,6.158,2.5727,,,5.5532,0.959877136,0.8701,,1.0011,0.794407372,,,,
1975-12-01,,0.809323406,0.809323406,6.1737,2.5907,,,5.5845,0.962927299,0.8693,,1.0168,0.79541839,,,,
1975-11-01,,0.809978941,0.809978941,6.085,2.586,,,5.5562,0.961076406,0.8688,,1.0108,0.794028903,,,,
1975-10-01,,0.79138968,0.79138968,5.9587,2.551,,,5.458,0.949667616,0.8672,,1.0175,0.786782061,,,,
1975-09-01,,0.81679327,0.81679327,6.2395,2.594,,,5.692,0.960614793,0.8684,,1.0252,0.796178344,,,,
1975-08-01,,0.794786203,0.794786203,5.9735,2.5151,,,5.5325,0.941619586,0.7143,,1.0324,0.781616383,,,,
1975-07-01,,0.791327055,0.791327055,5.9401,2.5019,,,5.4285,0.79151496,0.7138,,1.0318,0.770594128,,,,
1975-06-01,,0.734106592,0.734106592,5.462,2.3105,,,4.9395,0.774893452,0.7145,,1.0306,0.754318473,,,,
1975-05-01,,0.729501021,0.729501021,5.4155,2.263,,,4.9312,0.759589821,0.6783,,1.0228,0.744490768,,,,
1975-04-01,,0.739426205,0.739426205,5.4705,2.2763,,,5.0125,0.756372438,0.6811,,1.0194,0.745712155,,,,
1975-03-01,,0.737408746,0.737408746,5.4477,2.2619,,,4.925,0.747384155,0.6732,,1.0035,0.738716111,,,,
1975-02-01,,0.722178089,0.722178089,5.4125,2.2297,,,4.8975,0.741619697,0.6715,,0.9982,0.731689471,,,,
1975-01-01,,0.742280285,0.742280285,5.57,2.2988,,,5.0475,0.755287009,0.68,,0.9995,0.747216618,,,,
1974-12-01,,,,5.6402,2.3121,,,5.2165,0.763067531,0.692,,0.9914,0.755001888,,,,
1974-11-01,,,,5.8038,2.3474,,,5.3706,0.766283525,0.6909,,0.9874,0.761035008,,,,
1974-10-01,,,,5.9559,2.401,,,5.5096,0.769526741,0.7005,,0.9846,0.764525994,,,,
1974-09-01,,,,6.1237,2.4225,,,5.5371,0.770416025,0.7005,,0.9859,0.763358779,,,,
1974-08-01,,,,6.1387,2.4125,,,5.5617,0.701754386,0.6944,,0.9877,0.675675676,,,,
1974-07-01,,,,5.9595,2.4184,,,5.4054,0.687285223,0.6678,,0.9792,0.674536256,,,,
1974-06-01,,,,6.006,2.4125,,,5.4437,0.692041522,0.668,,0.9723,0.673400673,,,,
1974-05-01,,,,5.9207,2.3923,,,5.4526,0.689655172,0.6725,,0.9622,0.674536256,,,,
1974-04-01,,,,5.8928,2.3585,,,5.3447,0.686106346,0.6711,,0.9606,0.673400673,,,,
1974-03-01,,,,6.0938,2.3809,,,5.4201,0.692041522,0.6711,,0.9728,0.673400673,,,,
1974-02-01,,,,6.2775,2.4691,,,5.6883,0.701754386,0.6723,,0.9685,0.672268908,,,,
1974-01-01,,,,6.5789,2.4752,,,5.9172,0.727272727,0.6723,,0.9882,0.673400673,,,,
1973-12-01,,,,6.2933,2.454,,,5.7307,0.702987698,0.6734,,0.996,0.674536256,,,,
1973-11-01,,,,6.135,2.4213,,,5.5928,0.679117148,0.6723,,1.0002,0.674763833,,,,
1973-10-01,,,,5.7045,2.2727,,,5.534,0.67114094,0.6723,,0.999,0.675675676,,,,
1973-09-01,,,,5.7372,2.3065,,,5.534,0.675675676,0.6734,,1.0058,0.675675676,,,,
1973-08-01,,,,5.7904,2.3041,,,5.5928,0.740740741,0.6734,,1.0056,0.706214689,,,,
1973-07-01,,,,5.5188,2.2523,,,5.3333,0.740740741,0.6723,,1.0015,0.704225352,,,,
1973-06-01,,,,5.6657,2.3809,,,5.291,0.757288906,0.6716,,0.9985,0.706464147,,,,
1973-05-01,,,,6.0205,2.4826,,,5.6593,0.757174226,0.7065,,0.9951,0.706713781,,,,
1973-04-01,,,,6.2441,2.4783,,,5.9382,0.74906367,0.7018,,1.0032,0.706713781,,,,
1973-03-01,,,,6.2035,2.4845,,,5.9032,0.753295669,0.7065,,0.9991,0.706713781,,,,
1973-02-01,,,,6.1767,2.5253,,,5.9773,0.757116899,0.7143,,0.9942,0.709219858,,,,
1973-01-01,,,,6.8376,2.809,,,6.5327,0.836820084,0.7837,,1.0009,0.786782061,,,,
1972-12-01,,,,6.8435,2.8249,,,6.6412,0.836820084,0.7837,,0.9956,0.785422557,,,,
1972-11-01,,,,6.8681,2.7701,,,6.5746,0.836820084,0.7849,,0.9945,0.839630563,,,,
1972-10-01,,,,6.9144,2.7701,,,6.6423,0.837520938,0.7837,,0.9832,0.839630563,,,,
1972-09-01,,,,7.2307,2.7701,,,6.6203,0.837520938,0.8,,0.9835,0.839630563,,,,
1972-08-01,,,,6.8918,2.7701,,,6.5424,0.836820084,0.8,,0.9832,0.839630563,,,,
1972-07-01,,,,6.9553,2.7816,,,6.5274,0.836820084,0.7994,,0.9834,0.839630563,,,,
1972-06-01,,,,6.9469,2.8369,,,6.5147,0.840336134,0.7813,,0.9856,0.839630563,,,,
1972-05-01,,,,6.9324,2.8129,,,6.5274,0.836820084,0.7463,,0.9812,0.839630563,,,,
1972-04-01,,,,6.9955,2.8217,,,6.6028,0.838574423,0.7505,,0.9924,0.839630563,,,,
1972-03-01,,,,6.9686,2.8249,,,6.6007,0.834724541,0.7468,,0.9977,0.839630563,,,,
1972-02-01,,,,6.9857,2.8409,,,6.6269,0.836820084,0.7505,,1.0012,0.839630563,,,,
1972-01-01,,,,7.0028,2.8506,,,6.6912,0.836820084,0.7547,,1.0056,0.839630563,,,,
1971-12-01,,,,7.0665,2.8998,,,6.7069,0.839419122,0.767,,1.0024,0.841255153,,,,
1971-11-01,,,,7.2227,2.9637,,,6.8376,0.861846074,0.7135,,1.0036,0.862738331,,,,
1971-10-01,,,,7.2576,2.9753,,,6.8538,0.862663906,0.7131,,1.0036,0.863557858,,,,
1971-09-01,,,,7.28,2.9766,,,6.8672,0.865051903,0.7111,,1.0093,0.865875833,,,,
1971-08-01,,,,7.3505,3.0531,,,6.9143,0.875886835,0.7012,,1.0142,0.876731545,,,,
1971-07-01,,,,7.4993,3.0553,,,7.1066,0.888730892,0.7115,,1.0188,0.889600569,,,,
1971-06-01,,,,7.496,3.0548,,,7.1048,0.888257239,0.7112,,1.0235,0.889205051,,,,
1971-05-01,,,,7.4946,3.06,,,7.1115,0.888888889,0.7117,,1.0101,0.889838049,,,,
1971-04-01,,,,7.496,3.0653,,,7.1312,0.888336146,0.7113,,1.0091,0.889284126,,,,
1971-03-01,,,,7.4764,3.0678,,,7.1314,0.889284126,0.712,,1.0081,0.890154887,,,,
1971-02-01,,,,7.4834,3.0662,,,7.142,0.889600569,0.7122,,1.007,0.89047195,,,,
1971-01-01,,,,7.4868,3.0647,,,7.1445,0.889046942,0.7118,,1.008,0.88999644,,,,
